,comment_id,comment_text,foods,response,details,raw_response
128,46132600.0,"تو ظرف های پلاستیکی گذاشته بود غذا رو بوی پلاستیک گرفته بود 
سوپ هم خدا وکیلی بیشتر ۱۰ تا عدد جو توش نبود همش اب بود","[{'title': 'سوپ جو تک نفره'}, {'title': 'چلو خورشت قیمه بادمجان'}, {'title': 'دلستر خانواده'}]",,,
129,48043427.0,"برای ۴ پرس نان بسیار کم بود، گزینه نان اضافه اسمش روش هست ""اضافه""، توی حالت نرمال به اندازه هر پرس که برای یک نفر هست باید نان به همون مقدار میزاشتید. کیفیت هم پایین بود و یخ یخ رسید دستمون","[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'کلم ترشی'}, {'title': 'ماست موسیر'}]",,,
130,48141284.0,خوب بود فقط سرد بود و یکم بی سلبقه بسته بندی شده بود,"[{'title': 'سوپ جو بزرگ'}, {'title': 'نوشابه خانواده'}]",,,
131,48671232.0,نان لواش کم بود,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نان لواش'}, {'title': 'دلستر خانواده'}]",,,
132,48721419.0,افتضاح آخرین خرید بود,[{'title': 'زرشک پلو با مرغ ران'}],,,
133,48993557.0,عالی.ممنون,[{'title': 'زرشک پلو با مرغ ران'}],,,
134,48858173.0,جوجه سفت بود غذا معمولی رو به پاین,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'نوشابه بطری'}]",,,
135,48850257.0,اولین بار بود سفارش می دادم. خیلی عالی بود.ممنونم,"[{'title': 'سوپ جو بزرگ'}, {'title': 'سالاد شیرازی'}]",,,
136,49547618.0,یه کم دیر رسید حجم خوبه کیفیت هم بدنیست راضیم ممنون,[{'title': 'چلو جوجه کباب مخصوص'}],,,
137,49227377.0,عالی,[{'title': 'چلو کباب میکس مخصوص'}],,,
138,49528706.0,خورشت قرمه سبزی قابل خوردن نبود .کیفیت برنج و غذاها به شدت پایین است,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'چلو خورشت قیمه سیب زمینی'}, {'title': 'چلو جوجه معمولی'}, {'title': 'سالاد شیرازی'}, {'title': 'ماست موسیر'}, {'title': 'دوغ خانواده'}]",,,
139,49104542.0,خوب بود,"[{'title': 'خورشت قیمه سیب زمینی (اضافه)'}, {'title': 'خورشت قورمه سبزی (اضافه)'}]",,,
140,49118882.0,خوب وپرحجم بود وماست موسیر هم گذاشته بودن ممنون,[{'title': 'چلو جوجه کباب مخصوص'}],,,
141,48842431.0,خوشمزه بود مزه کباب هم خیلی خوب بود نان ودورچین هم داشت ممنونم,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}]",,,
142,49520579.0,خوشمزه بود ممنون,"[{'title': 'چلو خورشت قیمه سیب زمینی'}, {'title': 'قاشق و چنگال'}]",,,
143,48843716.0,کوبیده سفت بود و طعم خوبی نداشت.,[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
144,49108173.0,فقط من یک ماست موسیر گرفتم دوتا فرستادین اگه میشه پیک بفرستین که بیان ببرن یا هزینشو اضافه بدم,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نان لواش'}, {'title': 'ماست موسیر'}, {'title': 'زیتون پرورده'}, {'title': 'نوشابه خانواده'}]",,,
145,49631185.0,غذا خوب بود و سریع هم  به دستم رسید.ممنون,"[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'سوپ جو تک نفره'}]",,,
146,48858584.0,خیلی عالی بود,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'کلم ترشی'}]",,,
147,51231793.0,افتضاح!,[{'title': 'چلو جوجه کباب مخصوص'}],,,
148,51517069.0,کیفیت نسبت به قبل خیلی کم شده و هر دو گوجه کاملا خراب بود و داخلش سیاه بود,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'ترشی مخلوط'}]",,,
149,51358663.0,واقعا خوب نبود ، بوی بسیار بدی میداد,[{'title': 'چلوخورشت قرمه سبزی'}],,,
150,51822296.0,غالبا چربی,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'ترشی مخلوط'}]",,,
151,51126140.0,متاسفانه ماهی بشدت بو میداد. با روغن مونده سرخ شده بود و ازش روغن میچکید. نانی هم که فرستاده بودند بشدت مونده و خیس هم شده بود. کلا هیچ احترامی برای مشتری قائل نبودند.,[{'title': 'خوراک ماهی قزل آلا'}],,,
152,50361476.0,واقعا انتظار نداشتم، مثل همیشه نبودید، جوجه کباب اصلا مزه خاصی نداشت و چرا به توضیحات توجه نمیکنید من چند بار تاکید کردم که نوشابه زرد ولی مشکی فرستادین، در کل دیگه اصلا راضی نبودم و دیگه سفارش نخواهم داد,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'چلو جوجه کباب مخصوص'}, {'title': 'نوشابه بطری'}]",,,
153,51229598.0,ماهی سرخ شده بسیار با کیغیت ولی برنج کیفیت پایین بود,"[{'title': 'ترشی مخلوط'}, {'title': 'چلو ماهی قزل آلا'}]",,,
154,51188918.0,مزخرف بود هم برنج خارجی خام و هم جوجه ای که تیکه سنگ بود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
155,49920956.0,من ستاره کم نکردم چون کیفیت غذا خوب بود اما بسته بندی درست و اصولی نبود یکی اینکه سالاد خنک را نباید روی غذای داغ بگذارید بهتر بود در نایلون جداگانه می بود از طرفی هم روی غذاها سنگین نمیشد که غذای زیری شکم داده بود و توش گود شده بود که این باعث میشه هوای گرم غذا زودتر به بیرون بره و همینطور غذا له میشه . امیدوارم انتقادم سازنده باشه . از اینکه غذای داغ و با کیفیت به دستم می رسانید ممنونم,"[{'title': 'سالاد فصل'}, {'title': 'چلوجوجه کباب'}, {'title': 'خوراک جوجه کباب'}]",,,
156,50304966.0,نسبت به قیمت درج شده، کیفیت خاصی ندارد و یک غذای کم کیفیت است- کیفیت دورچین (گوجه و ترشی) بسیار پایین بود,[{'title': 'خوراک کباب کوبیده (2 سیخ)'}],,,
157,49819355.0,قاعدتا کسی که کباب کوبیده بدون برنج خریداری میکنه در کنارش باید نان گذاشته بشه به اندازه منطقی نه به دونه لواش با اینکه تو توضیحاتم درخواست شده بود. کیفیت غذا خیلی مطلوب بود,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه خانواده'}]",,,
158,50899707.0,جوجه سفت و بی مزه برنج لاستیک,"[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'نوشابه بطری'}, {'title': 'ماست موسیر'}]",,,
159,52224333.0,جوجه خام بود. سوپ به شدت شور. قبلاً هم گرفته بودم مجبوری، به همین بی کیفیتی. به نظرم این رستوران باید از اسنپ فود خارج بشه.,"[{'title': 'چلو جوجه معمولی'}, {'title': 'سوپ جو کوچک'}]",,,
160,51234778.0,غذا و برنج بوی روغن مونده و بد میدادن,[{'title': 'چلو خورشت قیمه سیب زمینی'}],,,
161,51236365.0,بو و مزه بدی داشت.دوس نداشتم,[{'title': 'زرشک پلو با مرغ ران'}],,,
162,52218847.0,حداقل دو پر لیمو بذارید کنارش,[{'title': 'سوپ جو بزرگ'}],,,
163,51943155.0,جوجه کاملا سفت و خام دوباره گذاشتم پخت,[{'title': 'خوراک جوجه کباب مخصوص'}],,,
164,49161493.0,به شدت بو میداد و ما هر سه تا غذارو انداختیم دور,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'قاشق و چنگال'}, {'title': 'زرشک پلو با مرغ ران'}, {'title': 'قاشق و چنگال'}, {'title': 'ماست موسیر'}]",,,
165,52269767.0,با اینکه اعلام کرده بودم گوشت ریخته نشود انگار دیده نشده بود در صورتی که روی فاکتور هم قید شده بود بازم توجه نشده بود خورشتم بسیار کهنه و بد بود ولی برنج عالی,[{'title': 'چلو خورشت قیمه سیب زمینی'}],,,
166,51374832.0,خوب بود,[{'title': 'چلو ماهی قزل آلا'}],,,
167,50163250.0,برنج خارجی بوددرحالیکه قیمت ها مربوط به برنج ایرانی بود. کوبیده دوسیخ سفارش دادیم، ولی دوسیخش به اندازه نصف سیخ بود. فاجعه بود,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'زرشک پلو با مرغ ران'}, {'title': 'چلو خورشت قیمه بادمجان'}, {'title': 'نوشابه خانواده'}]",,,
168,50039704.0,خیلی بد مزه .,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'قاشق و چنگال'}]",,,
169,52119176.0,پیک غذا رو روی زمین مقابل درب گذاشته بود و رفته بود,[{'title': 'چلو خورشت قیمه سیب زمینی'}],,,
170,50181931.0,یک ساعت و 45 دقیقه زمان اماده سازی،زمان تحویل بسیار طولانی و دوبار تاخیر، در نهایت با گذشت 2 ساعت یک غذای سرد و بی کیفیت تحویل دادن، اصلا پیشنهاد نمیکنم,[{'title': 'چلو کباب میکس مخصوص'}],,,
171,51060269.0,افتضاااخ بود با همون دست دور ریختم..دوتا بادمجون تلخ و مونده رو برنج بود با خورشت هم افتضاح,[{'title': 'چلو خورشت قیمه بادمجان'}],,,
172,49894820.0,"وقت بخیر خسته نباشید
برنج سه مدل هندی پاکستانی و ایرانی قاطی بود و بیات با طبخ نامناسب
گوجه‌های داخل غذا روش سوخته و توش نپخته
کباب کوبیده کاملاً پیاز رنده شده و نون خشک
جوجه کباب مرغ خرد شده آب پزی که فقط رنگ آتش به خود دیده بود
من بارها از این رستوران خرید کرده بودم همه چیز خوب بود
ولی در کل این سری از ۲۰ نمره نهایتاً می‌تونم نمره ۵ بدم","[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'چلو کباب کوبیده (یک سیخ)'}]",,,
173,52291019.0,غذا مثل همیشه عالی بود ولی ایکاش هویج های سوپ یک کم‌درشتر بود و سیب زمینی هم بیشتر میپخت‌ که  زیر دندون مصنوعی نمونه,"[{'title': 'سوپ جو کوچک'}, {'title': 'چلو جوجه کباب مخصوص'}, {'title': 'دلستر خانواده'}]",,,
174,52332793.0,نسبت به قیمت کیفیت ضعیف بود,[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
175,49899826.0,بسته بندی غذا واقعا بد بود. ظرف غذا کج شده بود و دربش باز شده بود، کیفیت خود غذا هم چیزی برای گفتن نداشت.,[{'title': 'چلو کباب میکس مخصوص'}],,,
176,49956509.0,بسیار بی کیفیت,"[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'ماست موسیر'}]",,,
177,50854406.0,بار دوم است که کره را از غذا حذف کرده اند,"[{'title': 'نوشابه بطری'}, {'title': 'چلو جوجه کباب مخصوص'}]",,,
178,50000218.0,"واقعاً متأسفم که از این مجموعه غذا سفارش دادم
چند مورد افتضاح وجود داشت
جوجه مغزش خام بود و بو بد میداد کوبیده بسیار بد طعم بود و بی کیفیت ماهی هم با روغن مانده و بد بو سرخ شده بود ضمنأ داخل سفارش قاشق و چنگال وجود نداشت
بنده اولین باری بود که خرید کردم ولی واقعا پولم و دور ریختم","[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'قاشق و چنگال'}, {'title': 'ماست موسیر'}, {'title': 'چلو ماهی قزل آلا'}, {'title': 'قاشق و چنگال'}, {'title': 'دلستر خانواده'}, {'title': 'آب معدنی'}]",,,
179,50186951.0,عالی,"[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'نوشابه بطری'}]",,,
180,50917577.0,طعم کاملا معمولی و فاقد ادویه های خوشمزه,[{'title': 'خورشت قورمه سبزی (اضافه)'}],,,
181,50352075.0,عالی مثل همیشه,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'چلو کباب کوبیده (2 سیخ)'}]",,,
182,50879181.0,کباب اصلا مزه خوبی نداشت,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه بطری'}]",,,
183,48503503.0,غذا بصورت کاملا سرد به دستم رسید,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نان لواش'}, {'title': 'چلو جوجه کباب مخصوص'}, {'title': 'سالاد فصل'}, {'title': 'دوغ خانواده'}, {'title': 'نوشابه بطری'}]",,,
184,50409935.0,خوب بود مرسی,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نان لواش'}, {'title': 'قاشق و چنگال'}, {'title': 'نوشابه خانواده'}, {'title': 'آب معدنی'}]",,,
185,50186980.0,بسیار خوب,[{'title': 'چلو کباب میکس مخصوص'}],,,
186,50679145.0,پیک سریع و دقیق کیفیت غذا خدایی عالی ولی یه موضوعی که بد بود اینه که قاشق چنگال یکبار مصرف به حدی کیفیتش افتضاح بود ک ما غذارو با دست خوردیم.بهتره قاشق چنگال با کیفیت تر تهیه بشه برای رستوران ممنونم,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'قاشق و چنگال'}, {'title': 'چلو کباب میکس مخصوص'}, {'title': 'قاشق و چنگال'}, {'title': 'نوشابه بطری'}]",,,
187,49747837.0,کیفیت برنج‌و جوجه عالیه ولی تورو خدا چرا اینقدر غذاتون سرده درضمن هربار برنج کمتر از دفعه قبل میشه ولی طعمش و پختش عالیه,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'نوشابه خانواده'}]",,,
188,50498775.0,جوجش خوب بود ماهی ولی خیلی کوچیک بود، لیمو هم نگذاشته بودید,"[{'title': 'خوراک ماهی قزل آلا'}, {'title': 'خوراک جوجه کباب مخصوص'}]",,,
189,49228462.0,عالی,[{'title': 'چلو کباب میکس مخصوص'}],,,
190,49215671.0,تازه به اندازه و گرم,"[{'title': 'چلو ماهی قزل آلا'}, {'title': 'نوشابه بطری'}, {'title': 'سالاد شیرازی'}]",,,
191,48464521.0,سوپ کاملا سرد.کباب بی کیفیت.جوجه کباب بد نبود,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'سوپ جو تک نفره'}]",,,
192,46503306.0,عالی بود واقعا ممنون,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}]",,,
193,52265410.0,واقعا بد بود,"[{'title': 'ماست موسیر'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه بطری'}]",,,
194,52387525.0,با اینکه زده بودم قاشق و چنگال اما نگذاشته بودند,"[{'title': 'نوشابه بطری'}, {'title': 'دوغ لیوانی'}, {'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'قاشق و چنگال'}, {'title': 'ماست موسیر'}, {'title': 'سالاد فصل'}]",,,
195,51926799.0,سالاد خراب بود و کلش رو دور انداختم,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نان لواش'}, {'title': 'سالاد فصل'}]",,,
196,51231819.0,عجیب بی کیفیت,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'قاشق و چنگال'}]",,,
197,51284821.0,برنج حرف نداشت ولی کباب کمی بوی زخم میداد همین وگرنه بقیه غذا ها عالیه,[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
198,51226493.0,کباب خورد شده بود,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'ماست موسیر'}, {'title': 'نوشابه بطری'}]",,,
199,51490520.0,غذا خوب بود فقط دورچینش کم بود,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نان لواش'}]",,,
200,49913858.0,حجم غذا بسیار کم بود و در اصل یک سیخ بود که نصفش کرده بودن ، زمان آماده سازی بسیار طولانی بود و کیفیت غذا معمولی بود ، گوجه خام بودن و کباب کمی نپخته بود ، اولین بار بود از اینجا خرید میکردم در کل راضی نبودم,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نان لواش'}]",,,
201,51124792.0,مگ میشه اصلا از اسلامی سفارش بدی بد باشه اصلا فوق العادس مرسی ک همیشه غذاهاتون عالیه,"[{'title': 'سوپ جو بزرگ'}, {'title': 'کلم ترشی'}]",,,
202,49893202.0,"خوب بود دستشون درد نکنه 
یه غذای معمولی باقیمت خوب بنظرم 
برای دو نفر جواب میده دوستان به اندازه میل متوسط",[{'title': 'چلو کباب میکس مخصوص'}],,,
203,50027970.0,کیفیت غذا خیلی بد بود و به نظر من غذای مانده رو برای من فرستادن اصلا اصلا راضی نبودم,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'خورشت قورمه سبزی (اضافه)'}, {'title': 'نوشابه بطری'}]",,,
204,50247626.0,قیمه بادمجون سفارش دادم سیب زمینی اوردن اونم تو ظرف پلاستیکی وکیفیت غذا به شدت پایین بود ومونده بود دیگه سفارش نمیدم از اینجا,[{'title': 'چلو خورشت قیمه بادمجان'}],,,
205,52240141.0,مزه و عدم کیفیت کباب جوجه,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نان لواش'}, {'title': 'چلو جوجه کباب مخصوص'}, {'title': 'سوپ جو تک نفره'}, {'title': 'نوشابه بطری'}]",,,
206,51635491.0,بسیار عالی و خوشمزه بود و از پرسنل مجرب و محترم سپاسگزارم,[{'title': 'چلو خورشت قورمه سبزی'}],,,
207,52582180.0,خوب بود حجم و کیفیت عالی بود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
208,51482416.0,حجم و کیفیت خوب بود اما برنج و جوجه خیلی بی مزه بود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
209,51480374.0,بسیار عالی. بهترین تهیه غذا در محل,[{'title': 'چلو جوجه کباب مخصوص'}],,,
210,51715384.0,خورشت خیلی بد بود,"[{'title': 'چلو خورشت قیمه بادمجان'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه بطری'}]",,,
211,51446850.0,اصلا خوب نبود سفت و بی مزه بود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
212,51851844.0,خوب بود,"[{'title': 'چلو ماهی قزل آلا'}, {'title': 'زیتون پرورده'}, {'title': 'ماست موسیر'}]",,,
213,51437144.0,کوبیده خام بود,[{'title': 'خوراک کباب کوبیده (2 سیخ)'}],,,
214,51473761.0,قرمه مزه روغن سوخته میداد,"[{'title': 'چلو خورشت قورمه سبزی'}, {'title': 'نوشابه بطری'}]",,,
215,51555194.0,غذا زود و گرم به دستم رسید و طعمشم نسبت به قیمت خوب بود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
216,51268480.0,خوب بود.,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'دلستر خانواده'}]",,,
217,52104325.0,عالی بود دمتون گرم,[{'title': 'چلو خورشت قورمه سبزی'}],,,
218,51618717.0,خیلی خوشمزه و خیلی حجمش بیشتر از چیزی بود که توی عکسه,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'نوشابه بطری'}]",,,
219,52117167.0,عاااالی بود,[{'title': 'چلو کباب میکس مخصوص'}],,,
220,51909563.0,بی کیفیت و غذای کهنه اصلا توصیه نمی کنم کلا قابل خوردن هم نبود,[{'title': 'چلو جوجه کباب مخصوص'}],,,
221,51590603.0,کیفیت غذا با توجه به قیمتش مناسب هست ولی طرف یکبار مصرف برای خوراک مرغ مناسب نبود و تمام آب مرغ ریخته بود تو کیسه ش,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'خوراک مرغ ران'}]",,,
222,51516896.0,من توی تخفیف خریدم،ولی همه چیز کاملا با قیمت اصلی تناسب داشت،میتونم بگم نسبت به قیمت کاملا و از هر لحاظ بی نقص بود.تنها ایرادی که باید برطرف بشه کیفیت برنج مصرفیه حتی با کمی افزایش قیمت،فقط برنج ضعیف بود،همین.,[{'title': 'چلو جوجه کباب مخصوص'}],,,
223,52146408.0,حجم غذا و قیمت خیلی متناسب بود، غذا گرم به دستم رسید پیک شون به موقع حتی زود تر از موقع اعلامی رسید از کیفیتش هرچه بگم کم گفتم من مشتری ثابت شدم 3>,[{'title': 'چلو خورشت قیمه بادمجان'}],,,
224,51458810.0,عالی عالی بود هم کیفیت غذا هم بسته بندی ممنون,[{'title': 'چلو جوجه کباب مخصوص'}],,,
225,49952674.0,کیفیت غذا مثل همیشه عالی ولی زیتون پروده سفارش دادم نفرستادید.لطفا پیگیری شود.,"[{'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}]",,,
226,51142376.0,"سلام وقت بخیر 
نارنج رو نشسته گذاشته بودن روی برنج 
و‌اینکه قاشق چنگالم نفرستادن‌ با اینکه سفارش داده بودم","[{'title': 'چلو جوجه معمولی'}, {'title': 'قاشق و چنگال'}, {'title': 'زیتون پرورده'}, {'title': 'آب معدنی'}]",,,
227,50335774.0,معمولی بود,[{'title': 'چلو خورشت قیمه سیب زمینی'}],,,
228,50088752.0,عالی,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه خانواده'}]",,,
229,50577716.0,جوجش نپخته بود و سفت کبابشم خام بود اصلا کیفیت مناسبی نداشت,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'چلو کباب کوبیده (2 سیخ)'}]",,,
230,50725193.0,جوجه مخصوص سفارش دادم که حجم برنج و جوجه کم بود. تحویل سریع بود.,[{'title': 'چلو جوجه کباب مخصوص'}],,,
231,51106892.0,ماهی اصلا طمع دار نشده بود، و شدیداً بوی زخم می داد,"[{'title': 'چلو ماهی قزل آلا'}, {'title': 'نوشابه بطری'}]",,,
232,50668385.0,"کیفیت برنج نسبت به قبل خیلی بهتر شده.
کباب هم خوب بود. ممنون ازتون",[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
233,50378603.0,جوجه یه مقدار سفت بود,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'چلو کره'}, {'title': 'دلستر بطری'}]",,,
234,51108479.0,عالی,[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
235,50141061.0,غذا بسیار دیر آماده شد و دیر به دستم رسید (بیش از 1 ساعت!) بسیار سرد و بی‌کیفیت بود و اصلا کیفیت کباب با قیمت درج شده متناسب نیست!,[{'title': 'خوراک کباب کوبیده (2 سیخ)'}],,,
236,50113676.0,جوجه بیشتر کبابی شود,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'خوراک جوجه کباب مخصوص'}, {'title': 'نوشابه خانواده'}]",,,
237,49244309.0,کیفیت افتضاح و بد مزه سرد,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'نوشابه بطری'}]",,,
238,48586650.0,گرم و خوشمزه.ممنون,"[{'title': 'سوپ جو تک نفره'}, {'title': 'چلو کباب میکس مخصوص'}]",,,
239,49215645.0,عالي,"[{'title': 'چلو ماهی قزل آلا'}, {'title': 'سالاد شیرازی'}]",,,
240,50418591.0,بد نبود,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'ماست موسیر'}, {'title': 'دوغ لیوانی'}]",,,
241,51194022.0,عالی حرف نداشت حلالتون باشه,"[{'title': 'چلو خورشت قیمه سیب زمینی'}, {'title': 'نوشابه خانواده'}]",,,
242,48466345.0,خوب بود.خدا به کسب و کارتان برکت دهد و همیشه غذاهاتون تازه باشد.ممنون.,"[{'title': 'خوراک ماهی قزل آلا'}, {'title': 'خوراک کباب کوبیده (2 سیخ)'}]",,,
243,51475375.0,کباب ها اصلا خوب برشته نشده بودن,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'نان لواش'}]",,,
244,48712935.0,بهترین,"[{'title': 'چلو جوجه کباب مخصوص'}, {'title': 'سالاد شیرازی'}, {'title': 'سالاد فصل'}, {'title': 'سوپ جو بزرگ'}]",,,
245,50282472.0,بسیار عالی با کیفیت ممنون,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'خوراک کباب لقمه'}, {'title': 'نوشابه خانواده'}]",,,
246,50097128.0,کیفیت غذا به شدت پایینه.واقعا عجیبه این حد از بدمزگی و نامرغوبی,"[{'title': 'سوپ جو کوچک'}, {'title': 'خورشت قیمه سیب زمینی (اضافه)'}]",,,
247,48747242.0,ممنون از ارسال سفارشتون ، واقعا عالی هست ، ممنون میشم اقلام سفارش مغز پخت بشن ، بازم بهترین و عالی ترین رستوران هستید ، مرسی از شما,"[{'title': 'چلو کباب کوبیده (2 سیخ)'}, {'title': 'زرشک پلو با مرغ ران'}, {'title': 'سالاد فصل'}, {'title': 'نوشابه خانواده'}]",,,
248,50905589.0,خوب بود راضی بودم طعم چلو کباب های رستورانی قدیم رو میداد,[{'title': 'چلو کباب کوبیده (2 سیخ)'}],,,
249,50422010.0,"حجم ماهی بسیار کم شده 
و من دیگه خرید نمیکنم متأسفم واقعا 
من مشتری دائم شما بودم","[{'title': 'خوراک ماهی قزل آلا'}, {'title': 'نان لواش'}]",,,
250,50401276.0,خوب بود ممنون,"[{'title': 'خوراک کباب کوبیده (2 سیخ)'}, {'title': 'خوراک جوجه کباب مخصوص'}]",,,
251,48504248.0,حجم برنج نسبت به قبل کمتر بود.,"[{'title': 'چلو کباب میکس مخصوص'}, {'title': 'نوشابه بطری'}, {'title': 'دوغ لیوانی'}]",,,
